"encargo_fiduciario_id";"documento_id";"valor_debito"
996751;233524;482792.0
996752;234000;482792.0
996753;235180;482792.0
996754;235901;482792.0
996755;236505;482792.0
996756;237316;482792.0
996757;237864;482792.0
996758;231100;233162.0
996759;232168;233162.0
996760;233187;233162.0
996761;237652;233162.0
996762;231108;482792.0
996763;231765;482792.0
996764;232630;482792.0
996765;233188;482792.0
996766;233611;482792.0
996767;234129;482792.0
996768;237309;482792.0
996769;232631;480491.0
996770;233189;480491.0
996771;233525;480491.0
996772;234087;480491.0
996773;235214;480491.0
996774;235950;480491.0
996775;236550;480491.0
996776;231697;482792.0
996777;232634;482792.0
996778;233190;482792.0
996779;233450;482792.0
996780;234004;482792.0
996781;235185;482792.0
996782;235867;482792.0
996783;236509;482792.0
996784;237008;482792.0
996785;237993;482792.0
996786;231223;482792.0
996787;232061;482792.0
996788;232636;482792.0
996789;233191;482792.0
996790;233612;482792.0
996791;234088;482792.0
996792;236519;482792.0
996793;237305;482792.0
996794;230881;454507.0
996795;231408;454507.0
996796;231913;454507.0
996797;232281;454507.0
996798;233192;454507.0
996799;233451;454507.0
996800;233833;454507.0
996801;235300;454507.0
996802;236409;454507.0
996803;237546;454507.0
996804;237892;454507.0
996805;231692;461168.0
996806;232283;461168.0
996807;233193;461168.0
996808;233528;461168.0
996809;233864;461168.0
996810;235251;461168.0
996811;235925;461168.0
996812;238015;461168.0
996813;230940;219451.0
996814;231364;219451.0
996815;231991;219451.0
996816;232286;219451.0
996817;233194;219451.0
996818;233280;219451.0
996819;233866;219451.0
996820;235312;219451.0
996821;235961;219451.0
996822;232291;429006.0
996823;233195;429006.0
996824;233454;429006.0
996825;233834;429006.0
996826;235087;429006.0
996827;235846;429006.0
996828;236397;429006.0
996829;230685;478351.0
996830;231345;478351.0
996831;231813;478351.0
996832;232297;478351.0
996833;233196;478351.0
996834;233456;478351.0
996835;233871;478351.0
996836;236427;478351.0
996837;236817;478351.0
996838;237137;478351.0
996839;237471;478351.0
996840;237994;478351.0
996841;230632;482792.0
996842;231316;482792.0
996843;231717;482792.0
996844;232300;482792.0
996845;233197;482792.0
996846;233286;482792.0
996847;233836;482792.0
996848;235082;482792.0
996849;235882;482792.0
996850;237280;482792.0
996851;237628;482792.0
996852;238016;482792.0
996853;231689;473641.0
996854;232301;473641.0
996855;233198;473641.0
996856;233287;473641.0
996857;237627;473641.0
996858;237934;473641.0
996859;232304;219451.0
996860;233199;219451.0
996861;233533;219451.0
996862;233875;219451.0
996863;235067;219451.0
996864;231803;482792.0
996865;232309;482792.0
996866;233200;482792.0
996867;233535;482792.0
996868;233837;482792.0
996869;235113;482792.0
996870;235930;482792.0
996871;237465;482792.0
996872;238009;482792.0
996873;232312;482792.0
996874;233201;482792.0
996875;233293;482792.0
996876;235847;482792.0
996877;230732;482792.0
996878;231385;482792.0
996879;231875;482792.0
996880;232314;482792.0
996881;233202;482792.0
996882;233294;482792.0
996883;233880;482792.0
996884;235114;482792.0
996885;235797;482792.0
996886;236424;482792.0
996887;237623;482792.0
996888;238019;482792.0
996889;230763;432851.0
996890;231405;432851.0
996891;231909;432851.0
996892;232317;432851.0
996893;233203;432851.0
996894;233295;432851.0
996895;237123;432851.0
996896;237463;432851.0
996897;237995;432851.0
996898;232324;482792.0
996899;233204;482792.0
996900;233299;482792.0
996901;233884;482792.0
996902;235123;482792.0
996903;235801;482792.0
996904;238020;482792.0
996905;230879;454507.0
996906;231402;454507.0
996907;231904;454507.0
996908;232326;454507.0
996909;233205;454507.0
996910;233300;454507.0
996911;233885;454507.0
996912;235137;454507.0
996913;235854;454507.0
996914;237269;454507.0
996915;237539;454507.0
996916;237923;454507.0
996917;230747;482792.0
996918;231396;482792.0
996919;231891;482792.0
996920;232329;482792.0
996921;233206;482792.0
996922;233303;482792.0
996923;233838;482792.0
996924;235301;482792.0
996925;236022;482792.0
996926;237268;482792.0
996927;237621;482792.0
996928;238021;482792.0
996929;232037;219451.0
996930;232330;219451.0
996931;233207;219451.0
996932;233304;219451.0
996933;233839;219451.0
996934;235064;219451.0
996935;235786;219451.0
996936;230710;0.0
996937;231367;0.0
996938;231854;0.0
996939;232333;0.0
996940;233208;0.0
996941;233306;0.0
996942;233889;0.0
996943;237620;0.0
996944;238022;0.0
996945;230792;467886.0
996946;231423;467886.0
996947;231935;467886.0
996948;232339;467886.0
996949;233209;467886.0
996950;233309;467886.0
996951;233840;467886.0
996952;235119;467886.0
996953;235800;467886.0
996954;236429;467886.0
996955;237108;467886.0
996956;237455;467886.0
996957;237998;467886.0
996958;232073;482792.0
996959;232344;482792.0
996960;233210;482792.0
996961;233462;482792.0
996962;234015;482792.0
996963;235117;482792.0
996964;236153;482792.0
996965;238023;482792.0
996966;231006;428390.0
996967;231716;428390.0
996968;232349;428390.0
996969;233211;428390.0
996970;233311;428390.0
996971;233894;428390.0
996972;235098;428390.0
996973;235794;428390.0
996974;236410;428390.0
996975;237263;428390.0
996976;237534;428390.0
996977;237896;428390.0
996978;231708;482792.0
996979;232360;482792.0
996980;233212;482792.0
996981;233314;482792.0
996982;234021;482792.0
996983;235093;482792.0
996984;235640;482792.0
996985;237528;482792.0
996986;237921;482792.0
996987;230972;482792.0
996988;231424;482792.0
996989;231936;482792.0
996990;232362;482792.0
996991;233213;482792.0
996992;233316;482792.0
996993;233898;482792.0
996994;235089;482792.0
996995;235791;482792.0
996996;236401;482792.0
996997;237256;482792.0
996998;237618;482792.0
996999;230721;482792.0
997000;231377;482792.0
997001;231868;482792.0
997002;232366;482792.0
997003;233214;482792.0
997004;233319;482792.0
997005;233901;482792.0
997006;235085;482792.0
997007;235790;482792.0
997008;237254;482792.0
997009;237617;482792.0
997010;238024;482792.0
997011;230746;402273.0
997012;231394;402273.0
997013;231889;402273.0
997014;232370;402273.0
997015;233215;402273.0
997016;233470;402273.0
997017;234022;402273.0
997018;235131;402273.0
997019;235931;402273.0
997020;237252;402273.0
997021;237525;402273.0
997022;237919;402273.0
997023;230621;467886.0
997024;231307;467886.0
997025;231701;467886.0
997026;232373;467886.0
997027;233216;467886.0
997028;233323;467886.0
997029;233842;467886.0
997030;237088;467886.0
997031;237447;467886.0
997032;237999;467886.0
997033;231860;219451.0
997034;232374;219451.0
997035;233217;219451.0
997036;233324;219451.0
997037;237935;219451.0
997038;230780;482792.0
997039;231413;482792.0
997040;231919;482792.0
997041;232378;482792.0
997042;233218;482792.0
997043;233326;482792.0
997044;233904;482792.0
997045;237181;482792.0
997046;237446;482792.0
997047;230696;482792.0
997048;231353;482792.0
997049;231833;482792.0
997050;232379;482792.0
997051;233219;482792.0
997052;233327;482792.0
997053;233843;482792.0
997054;237251;482792.0
997055;237615;482792.0
997056;238025;482792.0
997057;230795;455200.0
997058;231425;455200.0
997059;231937;455200.0
997060;232381;455200.0
997061;233220;455200.0
997062;233471;455200.0
997063;233905;455200.0
997064;236387;455200.0
997065;236804;455200.0
997066;237250;455200.0
997067;237524;455200.0
997068;237929;455200.0
997069;230981;219451.0
997070;231406;219451.0
997071;231910;219451.0
997072;233221;219451.0
997073;233328;219451.0
997074;233906;219451.0
997075;236664;219451.0
997076;232387;482792.0
997077;233222;482792.0
997078;233332;482792.0
997079;233910;482792.0
997080;235079;482792.0
997081;235639;482792.0
997082;230782;406422.0
997083;231416;406422.0
997084;231928;406422.0
997085;233223;406422.0
997086;233334;406422.0
997087;237247;406422.0
997088;237523;406422.0
997089;237922;406422.0
997090;231774;482792.0
997091;232392;482792.0
997092;233224;482792.0
997093;233336;482792.0
997094;233844;482792.0
997095;235135;482792.0
997096;235803;482792.0
997097;237442;482792.0
997098;238000;482792.0
997099;230753;429006.0
997100;231450;429006.0
997101;231899;429006.0
997102;232394;429006.0
997103;233225;429006.0
997104;233337;429006.0
997105;233845;429006.0
997106;235125;429006.0
997107;235642;429006.0
997108;237245;429006.0
997109;237522;429006.0
997110;237915;429006.0
997111;230967;454507.0
997112;231414;454507.0
997113;231924;454507.0
997114;232395;454507.0
997115;233226;454507.0
997116;233338;454507.0
997117;233912;454507.0
997118;235077;454507.0
997119;235788;454507.0
997120;237244;454507.0
997121;237521;454507.0
997122;237900;454507.0
997123;231965;219451.0
997124;232414;219451.0
997125;233227;219451.0
997126;233345;219451.0
997127;233917;219451.0
997128;235069;219451.0
997129;235787;219451.0
997130;230748;482792.0
997131;231398;482792.0
997132;231894;482792.0
997133;232415;482792.0
997134;233228;482792.0
997135;233346;482792.0
997136;233918;482792.0
997137;235075;482792.0
997138;237610;482792.0
997139;238029;482792.0
997140;230868;454507.0
997141;231395;454507.0
997142;231890;454507.0
997143;232416;454507.0
997144;233229;454507.0
997145;233347;454507.0
997146;233919;454507.0
997147;235112;454507.0
997148;235796;454507.0
997149;236422;454507.0
997150;237236;454507.0
997151;237516;454507.0
997152;237913;454507.0
997153;231829;482792.0
997154;232419;482792.0
997155;233230;482792.0
997156;233348;482792.0
997157;233921;482792.0
997158;235097;482792.0
997159;235848;482792.0
997160;238001;482792.0
997161;231839;482792.0
997162;232420;482792.0
997163;233231;482792.0
997164;233349;482792.0
997165;233847;482792.0
997166;235139;482792.0
997167;235804;482792.0
997168;236445;482792.0
997169;236822;482792.0
997170;238030;482792.0
997171;231244;482792.0
997172;231850;482792.0
997173;232426;482792.0
997174;233232;482792.0
997175;233353;482792.0
997176;233923;482792.0
997177;235078;482792.0
997178;235789;482792.0
997179;236389;482792.0
997180;237607;482792.0
997181;238031;482792.0
997182;232427;482792.0
997183;233233;482792.0
997184;233354;482792.0
997185;233924;482792.0
997186;238032;482792.0
997187;231073;482792.0
997188;231759;482792.0
997189;232433;482792.0
997190;233234;482792.0
997191;233480;482792.0
997192;233927;482792.0
997193;235136;482792.0
997194;235891;482792.0
997195;236441;482792.0
997196;237604;482792.0
997197;238034;482792.0
997198;230811;219451.0
997199;231333;219451.0
997200;231758;219451.0
997201;232441;219451.0
997202;233235;219451.0
997203;233359;219451.0
997204;233930;219451.0
997205;235288;219451.0
997206;235933;219451.0
997207;230968;464308.0
997208;231415;464308.0
997209;231925;464308.0
997210;232443;464308.0
997211;233236;464308.0
997212;237219;464308.0
997213;237600;464308.0
997214;238036;464308.0
997215;231250;338427.0
997216;231865;338427.0
997217;232451;338427.0
997218;233237;338427.0
997219;233486;338427.0
997220;234039;338427.0
997221;235150;338427.0
997222;237599;338427.0
997223;237975;338427.0
997224;232454;454507.0
997225;233238;454507.0
997226;233364;454507.0
997227;233935;454507.0
997228;235217;454507.0
997229;235824;454507.0
997230;236555;454507.0
997231;236854;454507.0
997232;231480;376617.0
997233;231918;376617.0
997234;232456;376617.0
997235;233239;376617.0
997236;233488;376617.0
997237;233937;376617.0
997238;235828;376617.0
997239;236560;376617.0
997240;236856;376617.0
997241;237508;376617.0
997242;237917;376617.0
997243;233240;482792.0
997244;233572;482792.0
997245;234148;482792.0
997246;231136;482792.0
997247;231798;482792.0
997248;232457;482792.0
997249;233241;482792.0
997250;233365;482792.0
997251;233938;482792.0
997252;237598;482792.0
997253;238037;482792.0
997254;232460;482792.0
997255;233242;482792.0
997256;233367;482792.0
997257;233940;482792.0
997258;232474;219451.0
997259;233243;219451.0
997260;233579;219451.0
997261;233947;219451.0
997262;235579;219451.0
997263;235811;219451.0
997264;236476;219451.0
997265;236994;219451.0
997266;231433;481395.0
997267;231699;481395.0
997268;232480;481395.0
997269;233244;481395.0
997270;233378;481395.0
997271;233848;481395.0
997272;235233;481395.0
997273;235647;481395.0
997274;236573;481395.0
997275;236861;481395.0
997276;237505;481395.0
997277;237910;481395.0
997278;231179;0.0
997279;231822;0.0
997280;232493;0.0
997281;233245;0.0
997282;233584;0.0
997283;234050;0.0
997284;237591;0.0
997285;238040;0.0
997286;231269;482792.0
997287;231915;482792.0
997288;232494;482792.0
997289;233246;482792.0
997290;233384;482792.0
997291;233951;482792.0
997292;235198;482792.0
997293;237590;482792.0
997294;238041;482792.0
997295;231165;0.0
997296;231797;0.0
997297;232502;0.0
997298;233247;0.0
997299;233391;0.0
997300;233954;0.0
997301;235204;0.0
997302;235678;0.0
997303;236538;0.0
997304;236849;0.0
997305;237501;0.0
997306;237901;0.0
997307;231211;376900.0
997308;231827;376900.0
997309;232503;376900.0
997310;233248;376900.0
997311;237500;376900.0
997312;237911;376900.0
997313;231055;482792.0
997314;231728;482792.0
997315;232505;482792.0
997316;233249;482792.0
997317;233392;482792.0
997318;233851;482792.0
997319;237588;482792.0
997320;238042;482792.0
997321;231065;482792.0
997322;231735;482792.0
997323;232508;482792.0
997324;233250;482792.0
997325;233393;482792.0
997326;234056;482792.0
997327;237587;482792.0
997328;238043;482792.0
997329;231257;482792.0
997330;231877;482792.0
997331;232510;482792.0
997332;233251;482792.0
997333;233956;482792.0
997334;235646;482792.0
997335;236567;482792.0
997336;237586;482792.0
997337;238044;482792.0
997338;231184;482792.0
997339;231808;482792.0
997340;232514;482792.0
997341;233252;482792.0
997342;233396;482792.0
997343;233957;482792.0
997344;237585;482792.0
997345;238045;482792.0
997346;232523;482792.0
997347;233253;482792.0
997348;233401;482792.0
997349;233962;482792.0
997350;235190;482792.0
997351;235868;482792.0
997352;236513;482792.0
997353;231251;332801.0
997354;231866;332801.0
997355;232526;332801.0
997356;233254;332801.0
997357;237583;332801.0
997358;231144;482792.0
997359;231801;482792.0
997360;232534;482792.0
997361;233255;482792.0
997362;233411;482792.0
997363;233852;482792.0
997364;235161;482792.0
997365;235813;482792.0
997366;236483;482792.0
997367;236830;482792.0
997368;237579;482792.0
997369;238047;482792.0
997370;231059;482792.0
997371;231729;482792.0
997372;232537;482792.0
997373;233256;482792.0
997374;233413;482792.0
997375;233969;482792.0
997376;237578;482792.0
997377;238048;482792.0
997378;232548;454507.0
997379;233257;454507.0
997380;233508;454507.0
997381;233973;454507.0
997382;235273;454507.0
997383;235879;454507.0
997384;236579;454507.0
997385;236864;454507.0
997386;231152;482792.0
997387;231975;482792.0
997388;232553;482792.0
997389;233258;482792.0
997390;233420;482792.0
997391;233974;482792.0
997392;235173;482792.0
997393;235863;482792.0
997394;236497;482792.0
997395;237577;482792.0
997396;238049;482792.0
997397;231088;219451.0
997398;231750;219451.0
997399;232558;219451.0
997400;233259;219451.0
997401;233424;219451.0
997402;233978;219451.0
997403;232559;0.0
997404;233260;0.0
997405;233425;0.0
997406;233854;0.0
997407;235177;0.0
997408;235676;0.0
997409;236500;0.0
997410;236837;0.0
997411;231048;402273.0
997412;231693;402273.0
997413;232560;402273.0
997414;233261;402273.0
997415;233510;402273.0
997416;235164;402273.0
997417;235859;402273.0
997418;236487;402273.0
997419;236832;402273.0
997420;237490;402273.0
997421;237894;402273.0
997422;231267;315151.0
997423;231907;315151.0
997424;232564;315151.0
997425;233262;315151.0
997426;237345;315151.0
997427;237971;315151.0
997428;231290;463445.0
997429;231898;463445.0
997430;232570;463445.0
997431;233263;463445.0
997432;233431;463445.0
997433;233982;463445.0
997434;237341;463445.0
997435;238004;463445.0
997436;233264;227621.0
997437;233428;227621.0
997438;233855;227621.0
997439;235407;227621.0
997440;235835;227621.0
997441;233265;482792.0
997442;233430;482792.0
997443;233856;482792.0
997444;235199;482792.0
997445;235821;482792.0
997446;236533;482792.0
997447;231247;482792.0
997448;231861;482792.0
997449;232573;482792.0
997450;233266;482792.0
997451;233432;482792.0
997452;233984;482792.0
997453;235237;482792.0
997454;235878;482792.0
997455;236578;482792.0
997456;236863;482792.0
997457;237572;482792.0
997458;238053;482792.0
997459;231085;0.0
997460;231771;0.0
997461;232581;0.0
997462;233267;0.0
997463;233434;0.0
997464;233857;0.0
997465;237570;0.0
997466;238055;0.0
997467;231061;482792.0
997468;231751;482792.0
997469;232587;482792.0
997470;233268;482792.0
997471;233436;482792.0
997472;233990;482792.0
997473;237567;482792.0
997474;238056;482792.0
997475;231259;465551.0
997476;231883;465551.0
997477;232591;465551.0
997478;233269;465551.0
997479;237334;465551.0
997480;237973;465551.0
997481;231285;482792.0
997482;231892;482792.0
997483;232592;482792.0
997484;233270;482792.0
997485;237332;482792.0
997486;238005;482792.0
997487;231120;482792.0
997488;231790;482792.0
997489;232593;482792.0
997490;233271;482792.0
997491;233437;482792.0
997492;233858;482792.0
997493;235174;482792.0
997494;235815;482792.0
997495;236701;482792.0
997496;237566;482792.0
997497;238057;482792.0
997498;231129;482792.0
997499;231777;482792.0
997500;232594;482792.0
997501;233272;482792.0
997502;237565;482792.0
997503;238058;482792.0
997504;231178;402812.0
997505;231804;402812.0
997506;232605;402812.0
997507;233273;402812.0
997508;233441;402812.0
997509;234077;402812.0
997510;235874;402812.0
997511;236553;402812.0
997512;236853;402812.0
997513;237484;402812.0
997514;237904;402812.0
997515;232626;0.0
997516;233274;0.0
997517;233610;0.0
997518;234001;0.0
997519;235222;0.0
997520;235826;0.0
997521;236558;0.0
997522;231275;0.0
997523;231916;0.0
997524;232627;0.0
997525;233275;0.0
997526;233661;0.0
997527;237313;0.0
997528;238006;0.0
997529;230990;442651.0
997530;231687;442651.0
997531;232629;442651.0
997532;233276;442651.0
997533;237311;442651.0
997534;238007;442651.0
997535;232632;482792.0
997536;233277;482792.0
997537;233448;482792.0
997538;234002;482792.0
997539;235246;482792.0
997540;235837;482792.0
997541;231992;219451.0
997542;233278;219451.0
997543;233329;219451.0
997544;234025;219451.0
997545;235072;219451.0
997546;235662;219451.0
997547;236660;219451.0
997548;236796;219451.0
997549;230836;499689.0
997550;231331;499689.0
997551;231755;499689.0
997552;232285;499689.0
997553;232963;499689.0
997554;233279;499689.0
997555;233865;499689.0
997556;235109;499689.0
997557;235886;499689.0
997558;236419;499689.0
997559;237283;499689.0
997560;237477;499689.0
997561;230940;227132.0
997562;231364;227132.0
997563;231991;227132.0
997564;232286;227132.0
997565;233194;227132.0
997566;233280;227132.0
997567;233866;227132.0
997568;235312;227132.0
997569;235961;227132.0
997570;231856;499689.0
997571;232287;499689.0
997572;232964;499689.0
997573;233281;499689.0
997574;234006;499689.0
997575;235128;499689.0
997576;235667;499689.0
997577;236434;499689.0
997578;237852;499689.0
997579;230943;227132.0
997580;231502;227132.0
997581;231852;227132.0
997582;232289;227132.0
997583;232782;227132.0
997584;233282;227132.0
997585;233868;227132.0
997586;235253;227132.0
997587;235928;227132.0
997588;231970;227132.0
997589;232290;227132.0
997590;233283;227132.0
997591;233869;227132.0
997592;235071;227132.0
997593;235638;227132.0
997594;231748;499689.0
997595;232293;499689.0
997596;232966;499689.0
997597;233284;499689.0
997598;233870;499689.0
997599;235105;499689.0
997600;235852;499689.0
997601;237874;499689.0
997602;232298;499689.0
997603;232969;499689.0
997604;233285;499689.0
997605;233872;499689.0
997606;235126;499689.0
997607;235666;499689.0
997608;230632;499689.0
997609;231316;499689.0
997610;231717;499689.0
997611;232300;499689.0
997612;233197;499689.0
997613;233286;499689.0
997614;233836;499689.0
997615;235082;499689.0
997616;235882;499689.0
997617;237280;499689.0
997618;237628;499689.0
997619;238016;499689.0
997620;231689;454182.0
997621;232301;454182.0
997622;233198;454182.0
997623;233287;454182.0
997624;237627;454182.0
997625;237934;454182.0
997626;230936;227132.0
997627;231362;227132.0
997628;232059;227132.0
997629;232303;227132.0
997630;232972;227132.0
997631;233288;227132.0
997632;233874;227132.0
997633;232305;499689.0
997634;232797;499689.0
997635;233289;499689.0
997636;234130;499689.0
997637;230948;499689.0
997638;231389;499689.0
997639;231882;499689.0
997640;232306;499689.0
997641;232798;499689.0
997642;233290;499689.0
997643;234092;499689.0
997644;235130;499689.0
997645;235668;499689.0
997646;237129;499689.0
997647;237467;499689.0
997648;238008;499689.0
997649;231982;227132.0
997650;232308;227132.0
997651;232974;227132.0
997652;233291;227132.0
997653;233876;227132.0
997654;235073;227132.0
997655;235842;227132.0
997656;236385;227132.0
997657;230908;499689.0
997658;231329;499689.0
997659;231744;499689.0
997660;232310;499689.0
997661;232801;499689.0
997662;233292;499689.0
997663;233878;499689.0
997664;235147;499689.0
997665;237277;499689.0
997666;237464;499689.0
997667;232312;499689.0
997668;233201;499689.0
997669;233293;499689.0
997670;235847;499689.0
997671;230732;499689.0
997672;231385;499689.0
997673;231875;499689.0
997674;232314;499689.0
997675;233202;499689.0
997676;233294;499689.0
997677;233880;499689.0
997678;235114;499689.0
997679;235797;499689.0
997680;236424;499689.0
997681;237623;499689.0
997682;238019;499689.0
997683;230763;444332.0
997684;231405;444332.0
997685;231909;444332.0
997686;232317;444332.0
997687;233203;444332.0
997688;233295;444332.0
997689;237123;444332.0
997690;237463;444332.0
997691;237995;444332.0
997692;231696;499689.0
997693;232318;499689.0
997694;232979;499689.0
997695;233296;499689.0
997696;237976;499689.0
997697;230867;227132.0
997698;231457;227132.0
997699;232001;227132.0
997700;232320;227132.0
997701;232980;227132.0
997702;233297;227132.0
997703;233882;227132.0
997704;235254;227132.0
997705;235889;227132.0
997706;230769;499689.0
997707;231410;499689.0
997708;232015;499689.0
997709;232323;499689.0
997710;232982;499689.0
997711;233298;499689.0
997712;234011;499689.0
997713;235670;499689.0
997714;236440;499689.0
997715;236981;499689.0
997716;237271;499689.0
997717;237459;499689.0
997718;232324;468428.0
997719;233204;468428.0
997720;233299;468428.0
997721;233884;468428.0
997722;235123;468428.0
997723;235801;468428.0
997724;238020;468428.0
997725;230879;498190.0
997726;231402;498190.0
997727;231904;498190.0
997728;232326;498190.0
997729;233205;498190.0
997730;233300;498190.0
997731;233885;498190.0
997732;235137;498190.0
997733;235854;498190.0
997734;237269;498190.0
997735;237539;498190.0
997736;237923;498190.0
997737;230866;227132.0
997738;231281;227132.0
997739;231872;227132.0
997740;232327;227132.0
997741;232805;227132.0
997742;233301;227132.0
997743;233886;227132.0
997744;235450;227132.0
997745;231851;288804.0
997746;232808;288804.0
997747;233302;288804.0
997748;234132;288804.0
997749;236039;288804.0
997750;236593;288804.0
997751;237944;288804.0
997752;230747;499689.0
997753;231396;499689.0
997754;231891;499689.0
997755;232329;499689.0
997756;233206;499689.0
997757;233303;499689.0
997758;233838;499689.0
997759;235301;499689.0
997760;236022;499689.0
997761;237268;499689.0
997762;237621;499689.0
997763;238021;499689.0
997764;232037;227132.0
997765;232330;227132.0
997766;233207;227132.0
997767;233304;227132.0
997768;233839;227132.0
997769;235064;227132.0
997770;235786;227132.0
997771;231631;440736.0
997772;232809;440736.0
997773;233305;440736.0
997774;233887;440736.0
997775;235141;440736.0
997776;235805;440736.0
997777;236450;440736.0
997778;236825;440736.0
997779;237765;440736.0
997780;230710;0.0
997781;231367;0.0
997782;231854;0.0
997783;232333;0.0
997784;233208;0.0
997785;233306;0.0
997786;233889;0.0
997787;237620;0.0
997788;238022;0.0
997789;230730;427386.0
997790;231384;427386.0
997791;231873;427386.0
997792;233307;427386.0
997793;233890;427386.0
997794;237266;427386.0
997795;237537;427386.0
997796;237905;427386.0
997797;230673;227132.0
997798;231550;227132.0
997799;231966;227132.0
997800;232337;227132.0
997801;232987;227132.0
997802;233308;227132.0
997803;233891;227132.0
997804;235070;227132.0
997805;235841;227132.0
997806;230792;499689.0
997807;231423;499689.0
997808;231935;499689.0
997809;232339;499689.0
997810;233209;499689.0
997811;233309;499689.0
997812;233840;499689.0
997813;235119;499689.0
997814;235800;499689.0
997815;236429;499689.0
997816;237108;499689.0
997817;237455;499689.0
997818;237998;499689.0
997819;231096;0.0
997820;231780;0.0
997821;232348;0.0
997822;232991;0.0
997823;233310;0.0
997824;233893;0.0
997825;235118;0.0
997826;235799;0.0
997827;236428;0.0
997828;237453;0.0
997829;237978;0.0
997830;231006;499689.0
997831;231716;499689.0
997832;232349;499689.0
997833;233211;499689.0
997834;233311;499689.0
997835;233894;499689.0
997836;235098;499689.0
997837;235794;499689.0
997838;236410;499689.0
997839;237263;499689.0
997840;237534;499689.0
997841;237896;499689.0
997842;232357;283300.0
997843;232999;283300.0
997844;233312;283300.0
997845;234095;283300.0
997846;235121;283300.0
997847;235887;283300.0
997848;236589;283300.0
997849;237946;283300.0
997850;231823;499689.0
997851;232359;499689.0
997852;233002;499689.0
997853;233313;499689.0
997854;233897;499689.0
997855;235115;499689.0
997856;237879;499689.0
997857;231708;440395.0
997858;232360;440395.0
997859;233212;440395.0
997860;233314;440395.0
997861;234021;440395.0
997862;235093;440395.0
997863;235640;440395.0
997864;237528;440395.0
997865;237921;440395.0
997866;231862;499689.0
997867;233003;499689.0
997868;233315;499689.0
997869;237979;499689.0
997870;230972;470076.0
997871;231424;470076.0
997872;231936;470076.0
997873;232362;470076.0
997874;233213;470076.0
997875;233316;470076.0
997876;233898;470076.0
997877;235089;470076.0
997878;235791;470076.0
997879;236401;470076.0
997880;237256;470076.0
997881;237618;470076.0
997882;231794;387335.0
997883;232364;387335.0
997884;233317;387335.0
997885;233841;387335.0
997886;235798;387335.0
997887;236426;387335.0
997888;236815;387335.0
997889;237926;387335.0
997890;230783;499689.0
997891;232365;499689.0
997892;233005;499689.0
997893;233318;499689.0
997894;233900;499689.0
997895;235111;499689.0
997896;236172;499689.0
997897;236421;499689.0
997898;236798;499689.0
997899;237092;499689.0
997900;230721;499689.0
997901;231377;499689.0
997902;231868;499689.0
997903;232366;499689.0
997904;233214;499689.0
997905;233319;499689.0
997906;233901;499689.0
997907;235085;499689.0
997908;235790;499689.0
997909;237254;499689.0
997910;237617;499689.0
997911;238024;499689.0
997912;231110;499689.0
997913;231730;499689.0
997914;232368;499689.0
997915;233008;499689.0
997916;233320;499689.0
997917;233902;499689.0
997918;235134;499689.0
997919;237448;499689.0
997920;230925;313214.0
997921;231558;313214.0
997922;232096;313214.0
997923;232369;313214.0
997924;232830;313214.0
997925;233321;313214.0
997926;234187;313214.0
997927;235491;313214.0
997928;236016;313214.0
997929;237644;313214.0
997930;230806;227132.0
997931;231311;227132.0
997932;231943;227132.0
997933;232657;227132.0
997934;233009;227132.0
997935;233322;227132.0
997936;234137;227132.0
997937;235074;227132.0
997938;236386;227132.0
997939;236978;227132.0
997940;230621;499689.0
997941;231307;499689.0
997942;231701;499689.0
997943;232373;499689.0
997944;233216;499689.0
997945;233323;499689.0
997946;233842;499689.0
997947;237088;499689.0
997948;237447;499689.0
997949;237999;499689.0
997950;231860;470182.0
997951;232374;470182.0
997952;233217;470182.0
997953;233324;470182.0
997954;237935;470182.0
997955;230786;227132.0
997956;231418;227132.0
997957;231931;227132.0
997958;232375;227132.0
997959;232832;227132.0
997960;233325;227132.0
997961;234024;227132.0
997962;235065;227132.0
997963;235840;227132.0
997964;236383;227132.0
997965;236795;227132.0
997966;230780;499689.0
997967;231413;499689.0
997968;231919;499689.0
997969;232378;499689.0
997970;233218;499689.0
997971;233326;499689.0
997972;233904;499689.0
997973;237181;499689.0
997974;237446;499689.0
997975;230696;499689.0
997976;231353;499689.0
997977;231833;499689.0
997978;232379;499689.0
997979;233219;499689.0
997980;233327;499689.0
997981;233843;499689.0
997982;237251;499689.0
997983;237615;499689.0
997984;238025;499689.0
997985;230981;227132.0
997986;231406;227132.0
997987;231910;227132.0
997988;233221;227132.0
997989;233328;227132.0
997990;233906;227132.0
997991;236664;227132.0
997992;231992;227132.0
997993;233278;227132.0
997994;233329;227132.0
997995;234025;227132.0
997996;235072;227132.0
997997;235662;227132.0
997998;236660;227132.0
997999;236796;227132.0
998000;230759;499689.0
998001;231404;499689.0
998002;231906;499689.0
998003;233014;499689.0
998004;233330;499689.0
998005;233907;499689.0
998006;237084;499689.0
998007;237445;499689.0
998008;237980;499689.0
998009;231981;227132.0
998010;232385;227132.0
998011;233015;227132.0
998012;233331;227132.0
998013;233908;227132.0
998014;235143;227132.0
998015;235967;227132.0
998016;232387;499689.0
998017;233222;499689.0
998018;233332;499689.0
998019;233910;499689.0
998020;235079;499689.0
998021;235639;499689.0
998022;230790;227132.0
998023;231421;227132.0
998024;231933;227132.0
998025;232388;227132.0
998026;233016;227132.0
998027;233333;227132.0
